maturity_days,expiry,strike,mid,implied_vol,spot,moneyness
19,2026-04-30,6505.000000,356.300000,0.251926,6816.890137,0.954247
19,2026-04-30,6510.000000,351.700000,0.249695,6816.890137,0.954981
19,2026-04-30,6515.000000,347.400000,0.249412,6816.890137,0.955714
19,2026-04-30,6520.000000,342.850000,0.247372,6816.890137,0.956448
19,2026-04-30,6525.000000,338.350000,0.245747,6816.890137,0.957181
19,2026-04-30,6530.000000,333.950000,0.244533,6816.890137,0.957915
19,2026-04-30,6535.000000,329.800000,0.244144,6816.890137,0.958648
19,2026-04-30,6540.000000,325.100000,0.241833,6816.890137,0.959382
19,2026-04-30,6545.000000,321.100000,0.241806,6816.890137,0.960115
19,2026-04-30,6550.000000,316.500000,0.239880,6816.890137,0.960849
19,2026-04-30,6555.000000,312.300000,0.239170,6816.890137,0.961582
19,2026-04-30,6560.000000,307.800000,0.237411,6816.890137,0.962316
19,2026-04-30,6565.000000,303.500000,0.236042,6816.890137,0.963049
19,2026-04-30,6570.000000,299.150000,0.234852,6816.890137,0.963783
19,2026-04-30,6575.000000,294.850000,0.233242,6816.890137,0.964516
19,2026-04-30,6580.000000,290.600000,0.232597,6816.890137,0.965250
19,2026-04-30,6585.000000,286.450000,0.231724,6816.890137,0.965983
19,2026-04-30,6590.000000,282.000000,0.229458,6816.890137,0.966716
19,2026-04-30,6595.000000,277.950000,0.229309,6816.890137,0.967450
19,2026-04-30,6600.000000,273.600000,0.227776,6816.890137,0.968183
19,2026-04-30,6605.000000,269.450000,0.226601,6816.890137,0.968917
19,2026-04-30,6610.000000,265.150000,0.225208,6816.890137,0.969650
19,2026-04-30,6615.000000,260.850000,0.223229,6816.890137,0.970384
19,2026-04-30,6620.000000,256.800000,0.222725,6816.890137,0.971117
19,2026-04-30,6625.000000,252.650000,0.221443,6816.890137,0.971851
19,2026-04-30,6630.000000,248.650000,0.220314,6816.890137,0.972584
19,2026-04-30,6635.000000,244.300000,0.219525,6816.890137,0.973318
19,2026-04-30,6640.000000,240.450000,0.217972,6816.890137,0.974051
19,2026-04-30,6645.000000,236.050000,0.216938,6816.890137,0.974785
19,2026-04-30,6650.000000,232.300000,0.215512,6816.890137,0.975518
19,2026-04-30,6655.000000,228.150000,0.214234,6816.890137,0.976252
19,2026-04-30,6660.000000,224.200000,0.213104,6816.890137,0.976985
19,2026-04-30,6665.000000,219.900000,0.212120,6816.890137,0.977719
19,2026-04-30,6670.000000,216.200000,0.210747,6816.890137,0.978452
19,2026-04-30,6675.000000,212.100000,0.209347,6816.890137,0.979186
19,2026-04-30,6680.000000,208.200000,0.208260,6816.890137,0.979919
19,2026-04-30,6685.000000,203.950000,0.206967,6816.890137,0.980652
19,2026-04-30,6690.000000,200.350000,0.205811,6816.890137,0.981386
19,2026-04-30,6695.000000,196.500000,0.201722,6816.890137,0.982119
19,2026-04-30,6700.000000,192.500000,0.200001,6816.890137,0.982853
19,2026-04-30,6705.000000,188.750000,0.199261,6816.890137,0.983586
19,2026-04-30,6710.000000,184.500000,0.197472,6816.890137,0.984320
19,2026-04-30,6715.000000,181.000000,0.196656,6816.890137,0.985053
19,2026-04-30,6720.000000,177.300000,0.195794,6816.890137,0.985787
19,2026-04-30,6725.000000,173.100000,0.193901,6816.890137,0.986520
19,2026-04-30,6730.000000,169.500000,0.192959,6816.890137,0.987254
19,2026-04-30,6735.000000,165.900000,0.191975,6816.890137,0.987987
19,2026-04-30,6740.000000,162.300000,0.190949,6816.890137,0.988721
19,2026-04-30,6745.000000,158.400000,0.189881,6816.890137,0.989454
19,2026-04-30,6750.000000,155.100000,0.188767,6816.890137,0.990188
19,2026-04-30,6755.000000,150.900000,0.186642,6816.890137,0.990921
19,2026-04-30,6760.000000,147.300000,0.185444,6816.890137,0.991655
19,2026-04-30,6765.000000,144.300000,0.185160,6816.890137,0.992388
19,2026-04-30,6770.000000,140.400000,0.183869,6816.890137,0.993121
19,2026-04-30,6775.000000,136.950000,0.181893,6816.890137,0.993855
19,2026-04-30,6780.000000,133.650000,0.181143,6816.890137,0.994588
19,2026-04-30,6785.000000,130.100000,0.179711,6816.890137,0.995322
19,2026-04-30,6790.000000,126.800000,0.178860,6816.890137,0.996055
19,2026-04-30,6795.000000,123.250000,0.177170,6816.890137,0.996789
19,2026-04-30,6800.000000,119.950000,0.176060,6816.890137,0.997522
19,2026-04-30,6805.000000,116.800000,0.175370,6816.890137,0.998256
19,2026-04-30,6810.000000,113.150000,0.173680,6816.890137,0.998989
19,2026-04-30,6815.000000,110.150000,0.172566,6816.890137,0.999723
19,2026-04-30,6820.000000,106.950000,0.171399,6816.890137,1.000456
19,2026-04-30,6825.000000,103.800000,0.170172,6816.890137,1.001190
19,2026-04-30,6830.000000,100.650000,0.169045,6816.890137,1.001923
19,2026-04-30,6835.000000,97.500000,0.168174,6816.890137,1.002657
19,2026-04-30,6840.000000,94.550000,0.166770,6816.890137,1.003390
19,2026-04-30,6845.000000,91.550000,0.165620,6816.890137,1.004124
19,2026-04-30,6850.000000,88.600000,0.164407,6816.890137,1.004857
19,2026-04-30,6855.000000,85.700000,0.163287,6816.890137,1.005591
19,2026-04-30,6860.000000,83.000000,0.162738,6816.890137,1.006324
19,2026-04-30,6865.000000,80.100000,0.161649,6816.890137,1.007057
19,2026-04-30,6870.000000,77.300000,0.160168,6816.890137,1.007791
19,2026-04-30,6875.000000,74.750000,0.159585,6816.890137,1.008524
19,2026-04-30,6880.000000,71.900000,0.157964,6816.890137,1.009258
19,2026-04-30,6885.000000,69.400000,0.157241,6816.890137,1.009991
19,2026-04-30,6890.000000,66.800000,0.156121,6816.890137,1.010725
19,2026-04-30,6895.000000,64.150000,0.154599,6816.890137,1.011458
19,2026-04-30,6900.000000,61.750000,0.153493,6816.890137,1.012192
19,2026-04-30,6905.000000,59.250000,0.152638,6816.890137,1.012925
19,2026-04-30,6910.000000,56.900000,0.151376,6816.890137,1.013659
19,2026-04-30,6915.000000,54.600000,0.150365,6816.890137,1.014392
19,2026-04-30,6920.000000,52.400000,0.149445,6816.890137,1.015126
19,2026-04-30,6925.000000,50.250000,0.148442,6816.890137,1.015859
19,2026-04-30,6930.000000,48.100000,0.147530,6816.890137,1.016593
19,2026-04-30,6935.000000,46.000000,0.146535,6816.890137,1.017326
19,2026-04-30,6940.000000,44.000000,0.145631,6816.890137,1.018060
19,2026-04-30,6945.000000,41.950000,0.144639,6816.890137,1.018793
19,2026-04-30,6950.000000,40.150000,0.143556,6816.890137,1.019526
19,2026-04-30,6955.000000,38.250000,0.142749,6816.890137,1.020260
19,2026-04-30,6960.000000,36.450000,0.141854,6816.890137,1.020993
19,2026-04-30,6965.000000,34.750000,0.141057,6816.890137,1.021727
19,2026-04-30,6970.000000,33.050000,0.140168,6816.890137,1.022460
19,2026-04-30,6975.000000,31.400000,0.139180,6816.890137,1.023194
19,2026-04-30,6980.000000,29.900000,0.138497,6816.890137,1.023927
19,2026-04-30,6985.000000,28.350000,0.137513,6816.890137,1.024661
19,2026-04-30,6990.000000,26.950000,0.137059,6816.890137,1.025394
19,2026-04-30,6995.000000,25.550000,0.136300,6816.890137,1.026128
19,2026-04-30,7000.000000,24.150000,0.135221,6816.890137,1.026861
19,2026-04-30,7005.000000,22.900000,0.134702,6816.890137,1.027595
19,2026-04-30,7010.000000,21.650000,0.133859,6816.890137,1.028328
19,2026-04-30,7015.000000,20.450000,0.133142,6816.890137,1.029062
19,2026-04-30,7020.000000,19.300000,0.132321,6816.890137,1.029795
19,2026-04-30,7025.000000,18.300000,0.131883,6816.890137,1.030529
19,2026-04-30,7030.000000,17.200000,0.131101,6816.890137,1.031262
19,2026-04-30,7035.000000,16.200000,0.130464,6816.890137,1.031996
19,2026-04-30,7040.000000,15.300000,0.129991,6816.890137,1.032729
19,2026-04-30,7045.000000,14.500000,0.129975,6816.890137,1.033462
19,2026-04-30,7050.000000,13.550000,0.128747,6816.890137,1.034196
19,2026-04-30,7055.000000,12.850000,0.128842,6816.890137,1.034929
19,2026-04-30,7060.000000,12.050000,0.127961,6816.890137,1.035663
19,2026-04-30,7065.000000,11.350000,0.127893,6816.890137,1.036396
19,2026-04-30,7070.000000,10.700000,0.127423,6816.890137,1.037130
19,2026-04-30,7075.000000,10.000000,0.126847,6816.890137,1.037863
19,2026-04-30,7080.000000,9.350000,0.126161,6816.890137,1.038597
19,2026-04-30,7085.000000,8.850000,0.126435,6816.890137,1.039330
19,2026-04-30,7090.000000,8.250000,0.125535,6816.890137,1.040064
19,2026-04-30,7095.000000,7.800000,0.125657,6816.890137,1.040797
19,2026-04-30,7100.000000,7.200000,0.124505,6816.890137,1.041531
19,2026-04-30,7105.000000,6.900000,0.125291,6816.890137,1.042264
19,2026-04-30,7110.000000,6.400000,0.124322,6816.890137,1.042998
19,2026-04-30,7115.000000,6.000000,0.124551,6816.890137,1.043731
19,2026-04-30,7120.000000,5.700000,0.124261,6816.890137,1.044465
19,2026-04-30,7125.000000,5.300000,0.123864,6816.890137,1.045198
19,2026-04-30,7130.000000,5.000000,0.124383,6816.890137,1.045931
19,2026-04-30,7135.000000,4.650000,0.123285,6816.890137,1.046665
19,2026-04-30,7140.000000,4.350000,0.123674,6816.890137,1.047398
19,2026-04-30,7145.000000,4.150000,0.123445,6816.890137,1.048132
19,2026-04-30,7150.000000,3.850000,0.123117,6816.890137,1.048865
19,2026-04-30,7155.000000,3.650000,0.123941,6816.890137,1.049599
19,2026-04-30,7160.000000,3.450000,0.123452,6816.890137,1.050332
19,2026-04-30,7165.000000,3.175000,0.123529,6816.890137,1.051066
19,2026-04-30,7170.000000,3.075000,0.123529,6816.890137,1.051799
19,2026-04-30,7175.000000,2.850000,0.124200,6816.890137,1.052533
19,2026-04-30,7180.000000,2.675000,0.124078,6816.890137,1.053266
19,2026-04-30,7185.000000,2.525000,0.124276,6816.890137,1.054000
19,2026-04-30,7190.000000,2.375000,0.124414,6816.890137,1.054733
19,2026-04-30,7195.000000,2.225000,0.124475,6816.890137,1.055467
19,2026-04-30,7200.000000,2.175000,0.124032,6816.890137,1.056200
19,2026-04-30,7205.000000,2.000000,0.124887,6816.890137,1.056934
19,2026-04-30,7210.000000,1.900000,0.125238,6816.890137,1.057667
19,2026-04-30,7215.000000,1.800000,0.125543,6816.890137,1.058401
19,2026-04-30,7220.000000,1.700000,0.125802,6816.890137,1.059134
19,2026-04-30,7225.000000,1.625000,0.126550,6816.890137,1.059867
19,2026-04-30,7230.000000,1.550000,0.126733,6816.890137,1.060601
19,2026-04-30,7235.000000,1.475000,0.127420,6816.890137,1.061334
19,2026-04-30,7240.000000,1.400000,0.127511,6816.890137,1.062068
19,2026-04-30,7245.000000,1.325000,0.128152,6816.890137,1.062801
19,2026-04-30,7250.000000,1.275000,0.128762,6816.890137,1.063535
19,2026-04-30,7255.000000,1.225000,0.129342,6816.890137,1.064268
19,2026-04-30,7260.000000,1.250000,0.128579,6816.890137,1.065002
19,2026-04-30,7265.000000,1.125000,0.130456,6816.890137,1.065735
19,2026-04-30,7270.000000,1.150000,0.129556,6816.890137,1.066469
19,2026-04-30,7275.000000,1.025000,0.131448,6816.890137,1.067202
19,2026-04-30,7280.000000,1.000000,0.131906,6816.890137,1.067936
19,2026-04-30,7285.000000,0.950000,0.132333,6816.890137,1.068669
19,2026-04-30,7290.000000,0.950000,0.133493,6816.890137,1.069403
19,2026-04-30,7295.000000,0.900000,0.133889,6816.890137,1.070136
19,2026-04-30,7300.000000,0.900000,0.132547,6816.890137,1.070870
19,2026-04-30,7305.000000,0.850000,0.135385,6816.890137,1.071603
19,2026-04-30,7310.000000,0.825000,0.135690,6816.890137,1.072336
19,2026-04-30,7315.000000,0.800000,0.136819,6816.890137,1.073070
19,2026-04-30,7320.000000,0.775000,0.137094,6816.890137,1.073803
19,2026-04-30,7325.000000,0.750000,0.138223,6816.890137,1.074537
19,2026-04-30,7330.000000,0.725000,0.138436,6816.890137,1.075270
19,2026-04-30,7335.000000,0.725000,0.139535,6816.890137,1.076004
19,2026-04-30,7340.000000,0.675000,0.139718,6816.890137,1.076737
19,2026-04-30,7345.000000,0.675000,0.140817,6816.890137,1.077471
19,2026-04-30,7350.000000,0.700000,0.139901,6816.890137,1.078204
19,2026-04-30,7355.000000,0.625000,0.142037,6816.890137,1.078938
19,2026-04-30,7360.000000,0.625000,0.143136,6816.890137,1.079671
19,2026-04-30,7365.000000,0.625000,0.144235,6816.890137,1.080405
19,2026-04-30,7370.000000,0.600000,0.144235,6816.890137,1.081138
19,2026-04-30,7375.000000,0.575000,0.145333,6816.890137,1.081872
19,2026-04-30,7380.000000,0.575000,0.146432,6816.890137,1.082605
19,2026-04-30,7385.000000,0.575000,0.147500,6816.890137,1.083339
19,2026-04-30,7390.000000,0.550000,0.147439,6816.890137,1.084072
19,2026-04-30,7395.000000,0.550000,0.148507,6816.890137,1.084806
19,2026-04-30,7400.000000,0.550000,0.147103,6816.890137,1.085539
19,2026-04-30,7405.000000,0.525000,0.150643,6816.890137,1.086272
19,2026-04-30,7410.000000,0.500000,0.150521,6816.890137,1.087006
19,2026-04-30,7415.000000,0.500000,0.151559,6816.890137,1.087739
19,2026-04-30,7420.000000,0.500000,0.152627,6816.890137,1.088473
19,2026-04-30,7425.000000,0.500000,0.151009,6816.890137,1.089206
19,2026-04-30,7430.000000,0.500000,0.153451,6816.890137,1.089940
19,2026-04-30,7435.000000,0.500000,0.154488,6816.890137,1.090673
19,2026-04-30,7440.000000,0.450000,0.155526,6816.890137,1.091407
19,2026-04-30,7445.000000,0.450000,0.156564,6816.890137,1.092140
19,2026-04-30,7450.000000,0.450000,0.154733,6816.890137,1.092874
19,2026-04-30,7455.000000,0.450000,0.158639,6816.890137,1.093607
19,2026-04-30,7460.000000,0.425000,0.158273,6816.890137,1.094341
19,2026-04-30,7465.000000,0.400000,0.159310,6816.890137,1.095074
19,2026-04-30,7470.000000,0.400000,0.160348,6816.890137,1.095808
19,2026-04-30,7475.000000,0.400000,0.161385,6816.890137,1.096541
19,2026-04-30,7480.000000,0.425000,0.160836,6816.890137,1.097275
19,2026-04-30,7485.000000,0.425000,0.161874,6816.890137,1.098008
19,2026-04-30,7490.000000,0.375000,0.162911,6816.890137,1.098741
19,2026-04-30,7495.000000,0.425000,0.163888,6816.890137,1.099475
19,2026-04-30,7500.000000,0.400000,0.163277,6816.890137,1.100208
19,2026-04-30,7505.000000,0.375000,0.165902,6816.890137,1.100942
19,2026-04-30,7510.000000,0.375000,0.166939,6816.890137,1.101675
19,2026-04-30,7515.000000,0.375000,0.166268,6816.890137,1.102409
19,2026-04-30,7520.000000,0.350000,0.168954,6816.890137,1.103142
19,2026-04-30,7525.000000,0.325000,0.168282,6816.890137,1.103876
19,2026-04-30,7530.000000,0.325000,0.169259,6816.890137,1.104609
19,2026-04-30,7535.000000,0.375000,0.170296,6816.890137,1.105343
19,2026-04-30,7540.000000,0.325000,0.171273,6816.890137,1.106076
19,2026-04-30,7545.000000,0.325000,0.172249,6816.890137,1.106810
19,2026-04-30,7550.000000,0.325000,0.173226,6816.890137,1.107543
19,2026-04-30,7555.000000,0.325000,0.174203,6816.890137,1.108277
19,2026-04-30,7560.000000,0.325000,0.175240,6816.890137,1.109010
19,2026-04-30,7565.000000,0.300000,0.174325,6816.890137,1.109744
19,2026-04-30,7570.000000,0.325000,0.175301,6816.890137,1.110477
19,2026-04-30,7580.000000,0.325000,0.177254,6816.890137,1.111944
19,2026-04-30,7585.000000,0.275000,0.176156,6816.890137,1.112677
19,2026-04-30,7590.000000,0.275000,0.177132,6816.890137,1.113411
19,2026-04-30,7600.000000,0.300000,0.179085,6816.890137,1.114878
19,2026-04-30,7605.000000,0.275000,0.180062,6816.890137,1.115611
19,2026-04-30,7610.000000,0.300000,0.181038,6816.890137,1.116345
19,2026-04-30,7620.000000,0.275000,0.182869,6816.890137,1.117812
19,2026-04-30,7635.000000,0.250000,0.183480,6816.890137,1.120012
19,2026-04-30,7640.000000,0.850000,0.205880,6816.890137,1.120746
19,2026-04-30,7700.000000,0.250000,0.195565,6816.890137,1.129547
19,2026-04-30,7780.000000,0.500000,0.223335,6816.890137,1.141283
20,2026-05-01,5800.000000,1039.950000,0.481534,6816.890137,0.850828
20,2026-05-01,5975.000000,866.750000,0.418669,6816.890137,0.876499
20,2026-05-01,6000.000000,842.050000,0.409781,6816.890137,0.880167
20,2026-05-01,6075.000000,768.400000,0.384619,6816.890137,0.891169
20,2026-05-01,6100.000000,743.750000,0.375159,6816.890137,0.894836
20,2026-05-01,6125.000000,719.350000,0.367018,6816.890137,0.898504
20,2026-05-01,6150.000000,694.950000,0.358779,6816.890137,0.902171
20,2026-05-01,6200.000000,646.300000,0.342299,6816.890137,0.909506
20,2026-05-01,6210.000000,636.650000,0.339068,6816.890137,0.910973
20,2026-05-01,6220.000000,627.050000,0.336127,6816.890137,0.912440
